active_wallets,avg_gas_price,day,failed_tx,success_tx,total_gas_used,tx_count
1051361,2269268509.453113,2025-02-01,163013,3564789,362206985975,3727802
1140243,3226013728.368432,2025-02-02,212353,4020261,424807661232,4232614
1266454,4066340418.573019,2025-02-03,331777,4862112,560426094985,5193889
1153707,2737286670.7880135,2025-02-04,216244,4081038,422570904249,4297282
1166949,2424722419.2577524,2025-02-05,178479,3927645,394212381370,4106124
1079831,8580135788.165098,2025-02-06,225961,3982873,456000612804,4208834
1124808,3761121253.453557,2025-02-07,192983,3968013,423449342606,4160996
1161569,11585274408.156698,2025-02-08,298818,4418050,520754838654,4716868
1192010,15809595935.855932,2025-02-09,507442,5356459,699325328799,5863901
1141101,7250448948.934535,2025-02-10,322479,4635028,542120516487,4957507
1222802,7648858505.440472,2025-02-11,298733,4837574,574316726186,5136307
1236666,17139930532.070013,2025-02-12,443637,5306630,672915012620,5750267
1720915,30513897707.300278,2025-02-13,742008,7779231,1025248655533,8521239
1746670,22123622715.20915,2025-02-14,451947,5882060,714511243236,6334007
1041886,13057156668.470894,2025-02-15,313996,4460551,536107608479,4774547
1173129,9049665785.946474,2025-02-16,290601,5153768,624462821718,5444369
1154632,7030461763.519635,2025-02-17,279041,4867797,585249486428,5146838
1306005,8831239509.643612,2025-02-18,385593,5221068,604944039133,5606661
2808323,6953492486.034641,2025-02-19,283123,7260572,658629452499,7543695
1389106,6837333637.283637,2025-02-20,317415,4763702,558014676511,5081117
1164050,4481679800.447282,2025-02-21,227191,4414442,504825318652,4641633
978789,4967559055.714134,2025-02-22,200185,3864519,441232550005,4064704
910947,3594995001.9651084,2025-02-23,172232,3897742,419787698235,4069974
1030597,5061625526.321079,2025-02-24,241404,4315681,510789540820,4557085
1387406,3911510768.759338,2025-02-25,275783,5206593,549555323526,5482376
1090791,4061450325.9059534,2025-02-26,205111,4229510,459771832821,4434621
1077969,4650023488.987733,2025-02-27,213327,4239179,471947166755,4452506
1137049,5695924367.282076,2025-02-28,257925,4396855,495581230309,4654780
961949,3880776436.3758345,2025-03-01,173926,3742595,410814586853,3916521
986134,5267009004.814767,2025-03-02,245552,4005716,461239847592,4251268
1052626,3858974006.9984293,2025-03-03,241910,4353944,492989681850,4595854
1042306,3981873914.1849737,2025-03-04,243437,4264258,494328531834,4507695
1066557,3137624074.720856,2025-03-05,217824,4073613,461720203137,4291437
1046330,2940873035.7912807,2025-03-06,162833,4016940,430100715866,4179773
1037453,3473122462.2172647,2025-03-07,194268,4060149,437375838759,4254417
959237,2630731538.4997663,2025-03-08,134773,3644630,396202553046,3779403
961415,3106615220.0953546,2025-03-09,218207,3687622,405319589020,3905829
1101582,3604919727.8097024,2025-03-10,211826,4328957,484640321167,4540783
1263315,4105474089.3748136,2025-03-11,239059,5296507,557445263695,5535566
1042388,2814503685.2705374,2025-03-12,240121,4086483,444844623685,4326604
1089611,3974728302.548026,2025-03-13,237751,4266175,481960880929,4503926
1035725,4485937969.931557,2025-03-14,234269,4150338,488326176017,4384607
1069687,6222454849.519586,2025-03-15,207904,4636589,555111259743,4844493
960804,6455719771.621473,2025-03-16,233176,4335182,546093200819,4568358
1145293,13214061342.750906,2025-03-17,364528,5670580,726631769313,6035108
1216671,8856659742.771091,2025-03-18,426313,6160325,793553357023,6586638
1194838,9310031586.444427,2025-03-19,368456,5587047,684322208935,5955503
1329765,5615768223.122554,2025-03-20,308490,6497441,779008719416,6805931
1215161,6618362658.280408,2025-03-21,399590,7040638,934306327448,7440228
1115353,5350482295.01126,2025-03-22,332900,6222821,802598359802,6555721
1132859,4423009267.576641,2025-03-23,258952,5654195,683561061959,5913147
1386559,4158187474.6253724,2025-03-24,306383,6416433,717192170822,6722816
1710784,5184959084.591759,2025-03-25,319080,7280387,758918015033,7599467
1325931,3914991851.146894,2025-03-26,221421,5424109,585477059995,5645530
1640939,4303358299.822319,2025-03-27,388620,6889074,779533685580,7277694
1089425,4376268952.575104,2025-03-28,241339,4726787,566445819908,4968126
1015822,4675170117.699128,2025-03-29,262372,4507980,563575883249,4770352
950618,4471192702.560139,2025-03-30,249782,4438140,565042009859,4687922
1033414,3967502230.765523,2025-03-31,267078,4643235,568350121143,4910313
1493428,3396535088.5753584,2025-04-01,272272,5906014,644392133508,6178286
1056400,4843851252.577795,2025-04-02,273960,4717730,557533013589,4991690
1252540,3378589569.573813,2025-04-03,257770,5547251,612707049704,5805021
914356,3618797861.87787,2025-04-04,202117,3949808,457924722275,4151925
910648,3620580641.046932,2025-04-05,145128,3649859,404504613987,3794987
918563,4477192903.661139,2025-04-06,188427,3827685,462637052457,4016112
1049971,5385394051.305403,2025-04-07,263531,4313754,526631027129,4577285
950299,3436696393.983311,2025-04-08,174345,3879333,444371896641,4053678
1292413,2992191148.5044837,2025-04-09,199568,4999109,564975887023,5198677
1369714,2888243416.4097805,2025-04-10,206401,5098447,539043633859,5304848
1038634,3172381650.5499053,2025-04-11,159726,4100649,493963985622,4260375
1061091,3521023234.842187,2025-04-12,158278,4136302,491576943492,4294580
1102830,5520365873.734842,2025-04-13,148893,4226470,477900621257,4375363
1264821,4668489519.855863,2025-04-14,188182,4606052,525773839942,4794234
1122035,4302825047.63824,2025-04-15,179872,4333114,479415372694,4512986
1024534,3101729196.122624,2025-04-16,193530,4310350,498481566427,4503880
989334,2333811523.823119,2025-04-17,139651,3810760,416761976388,3950411
1098238,2192410063.4699507,2025-04-18,141691,4060642,459288959919,4202333
843145,1948351563.9401493,2025-04-19,126434,3394016,378260072669,3520450
953986,2098589487.062917,2025-04-20,175340,3690556,411157387244,3865896
1008568,2041598559.1967452,2025-04-21,172594,3982116,481718763849,4154710
1141360,2275507779.4324465,2025-04-22,326854,4753734,590645921759,5080588
1120741,2283790889.337387,2025-04-23,211781,4467077,546598469866,4678858
1099218,2144702064.4511127,2025-04-24,207090,4406966,534320413730,4614056
1186048,2392448550.701731,2025-04-25,232031,4736514,561132986229,4968545
1294834,1889139782.993968,2025-04-26,156919,4373336,468390184880,4530255
1046378,1917687209.668608,2025-04-27,173315,4069652,450135371446,4242967
1051012,2317281358.9403863,2025-04-28,186046,4297682,490577351790,4483728
1175656,3187484835.9727407,2025-04-29,163353,4578323,505824489905,4741676
1166133,2724603142.230445,2025-04-30,168088,4777836,531579019620,4945924
1126584,2137869096.5416746,2025-05-01,136045,4569637,523725198029,4705682
1093985,1994724294.445389,2025-05-02,130975,4355171,478499081188,4486146
1111304,1995817900.4584622,2025-05-03,123342,4423065,474995575591,4546407
1288319,1804096180.3214931,2025-05-04,206540,4970074,565345529200,5176614
1389959,2053157814.5204506,2025-05-05,191694,5595019,656195400864,5786713
2168045,2038843221.6332607,2025-05-06,383252,8493166,973931474309,8876418
1966441,2067151999.9082463,2025-05-07,302189,7900242,976849512508,8202431
1672515,2198959014.90026,2025-05-08,411416,6568207,890548802922,6979623
1426174,1959153709.6091218,2025-05-09,372498,6837532,1037038707241,7210030
1463125,1796011284.877206,2025-05-10,413477,7102044,1113247136325,7515521
1643471,1295075011.4403546,2025-05-11,346513,6945227,1062857294388,7291740
1849402,1442010619.6556168,2025-05-12,493968,8055927,1280450773429,8549895
1606801,1203811827.9113274,2025-05-13,494220,7639425,1225237641389,8133645
1551604,1028891861.7910407,2025-05-14,599409,7730200,1255646845523,8329609
1495655,1577788046.6268108,2025-05-15,493412,8113341,1394432031321,8606753
1578708,905552958.7803559,2025-05-16,482353,8382383,1403535147519,8864736
1502592,737501990.7974764,2025-05-17,381517,8711274,1488476311830,9092791
1440298,741400932.202667,2025-05-18,415409,9371944,1564749361280,9787353
1608972,733955082.2382547,2025-05-19,529570,10503252,1866714060767,11032822
1840985,681783623.355113,2025-05-20,609377,11969544,2105155083862,12578921
1814250,1271682575.2930555,2025-05-21,1584031,12525040,2707592861263,14109071
1956712,1002472954.2586259,2025-05-22,763804,12095284,2273195595729,12859088
1869062,858219813.0536127,2025-05-23,735921,11857103,2194645300037,12593024
1759637,618416579.0217803,2025-05-24,588071,11926417,2098974511132,12514488
1761309,738002571.6964812,2025-05-25,660224,12389422,2246623653155,13049646
1918456,839012787.4037477,2025-05-26,969544,13335484,2590780963821,14305028
1971210,773018528.2535547,2025-05-27,694795,13689854,2484585208281,14384649
1975816,854851545.248138,2025-05-28,803583,14216625,2656413809201,15020208
1936917,707830908.683166,2025-05-29,889301,14384834,2813154410014,15274135
1678347,756291620.5742348,2025-05-30,973265,13830057,2815648544754,14803322
1483242,698849051.0083487,2025-05-31,736557,13342380,2742735710046,14078937
1447838,576763988.3977737,2025-06-01,742676,13417064,2837688688617,14159740
1451638,666695735.177559,2025-06-02,813420,14247517,3018415100868,15060937
1693589,853671107.5426494,2025-06-03,965397,15109845,3266744244557,16075242
1642475,688667222.4622293,2025-06-04,640407,14674357,3109780010451,15314764
1636077,753827549.042032,2025-06-05,720172,15244393,3251707955879,15964565
1611965,857834716.7189943,2025-06-06,602822,15040491,3157382789025,15643313
1568303,689359157.2350585,2025-06-07,640178,14911965,3155946167919,15552143
1598929,734291287.7157589,2025-06-08,618519,14917482,3133483507543,15536001
1721939,845815672.6269811,2025-06-09,782228,15720729,3244004816593,16502957
1687406,877127485.5114989,2025-06-10,1515314,15832192,3519484509761,17347506
1957401,731843269.0250154,2025-06-11,657817,16503121,3085599431003,17160938
1911439,638110798.4818864,2025-06-12,575684,16115968,2955507860222,16691652
2036341,629276240.7060456,2025-06-13,649730,16281282,2930555578492,16931012
1858080,508590816.2000763,2025-06-14,661689,14632832,2736124719885,15294521
1823527,783979249.3267711,2025-06-15,1193446,13673498,2853671818403,14866944
2013162,719377577.9964497,2025-06-16,1518249,13526075,2964287034783,15044324
2088139,888166834.1514803,2025-06-17,1117787,13585732,2675193991873,14703519
2142704,634652118.4654455,2025-06-18,790378,13479644,2388885278042,14270022
2158361,765382001.4023217,2025-06-19,1074327,13575672,2523583123734,14649999
3307996,941092718.6402228,2025-06-20,1020628,16613240,2593757969479,17633868
2397152,669705887.0029879,2025-06-21,642338,13251038,2234197410743,13893376
2151484,643556491.1081594,2025-06-22,606615,12619929,2135528248600,13226544
2755365,938102927.2617854,2025-06-23,725021,14259072,2380621922439,14984093
2469644,720184626.569325,2025-06-24,659894,13352388,2192671326186,14012282
2239297,623935249.6684234,2025-06-25,692479,12610239,2118313142042,13302718
2624315,759986938.0835088,2025-06-26,514517,13957861,2202045039891,14472378
2060674,1056540466.087396,2025-06-27,533619,12198462,2012650131179,12732081
2014469,562860565.0469645,2025-06-28,402832,11395125,1845885146840,11797957
1987857,515928219.82513547,2025-06-29,409531,11499317,1873274365491,11908848
2349769,582256857.2864367,2025-06-30,488545,13129992,2109388085833,13618537
2735724,473121140.72517425,2025-07-01,441333,13399922,2091508770326,13841255
2806811,613773494.9337418,2025-07-02,549836,13758876,2065437444063,14308712
2560603,561868638.440344,2025-07-03,534480,13331415,2104080347305,13865895
2204654,442539947.5851239,2025-07-04,599897,12781254,2117372139883,13381151
2184254,522752688.8220242,2025-07-05,306180,12106014,1974242942828,12412194
2152776,446696420.06840855,2025-07-06,384720,12145100,2026955391760,12529820
2361291,528715242.0766801,2025-07-07,448569,12979712,2152493905831,13428281
2372661,559348038.7228862,2025-07-08,449853,12935768,2152041228388,13385621
2408002,583424768.8855883,2025-07-09,521031,14026877,2232241673874,14547908
2512886,619773290.7441922,2025-07-10,620042,14262227,2284741871336,14882269
2283431,752155288.7496638,2025-07-11,570113,13745706,2287757176021,14315819
2242821,589117731.1428941,2025-07-12,502968,12689074,2068478800272,13192042
2074023,558982507.8981433,2025-07-13,430705,12063049,1990467171979,12493754
2153124,590995959.4424579,2025-07-14,364339,12746092,2066904115241,13110431
2123113,813581829.2249647,2025-07-15,438622,12979296,2134828502494,13417918
2361521,613840513.2916807,2025-07-16,539491,13424294,2140523579086,13963785
2614666,604369702.4897364,2025-07-17,524600,14411625,2272804101053,14936225
2464878,754275283.8619148,2025-07-18,590002,14362356,2314667016460,14952358
2357519,468828035.6701094,2025-07-19,401094,13135274,2142456225822,13536368
2358713,510942521.3323272,2025-07-20,373653,13235853,2120022947333,13609506
2259203,759247257.1534954,2025-07-21,460669,13747134,2212977469552,14207803
2422541,617682901.1496723,2025-07-22,459718,13430829,2083110810786,13890547
2597330,669706052.564577,2025-07-23,548532,13699538,2019613653024,14248070
2278640,668599372.3858234,2025-07-24,569140,12389391,1862274260427,12958531
2020855,612699414.1937922,2025-07-25,438187,11190496,1648154341203,11628683
1943913,549725115.2025439,2025-07-26,354818,10429348,1527462602788,10784166
1879605,579611783.0690825,2025-07-27,347450,10444239,1547131608020,10791689
2162900,683843887.7818893,2025-07-28,462045,11597555,1687812727176,12059600
2005076,651153543.5286385,2025-07-29,524418,11120017,1664921877171,11644435
2058744,673015449.2088779,2025-07-30,390454,11334507,1661802362659,11724961
2279735,582451757.7024381,2025-07-31,384854,12739273,1748195819086,13124127
2195128,561453497.159704,2025-08-01,559911,12750641,1699482253361,13310552
2279729,524806260.3450689,2025-08-02,290222,10435095,1473618387452,10725317
2354382,648304173.8752382,2025-08-03,232417,10640787,1440181541433,10873204
1958900,591838694.3420426,2025-08-04,398607,11096513,1542309197398,11495120
2406334,679743214.5673034,2025-08-05,696456,13308173,1804181835737,14004629
2026570,683885798.7661272,2025-08-06,776330,12065856,1680806965662,12842186
2097409,707692183.6313264,2025-08-07,1305549,12331272,1843619542341,13636821
1909233,632257155.0093066,2025-08-08,1021368,11931193,1794960878422,12952561
1835434,707063627.5322732,2025-08-09,1066251,11449327,1754954026226,12515578
1879791,580737032.0965046,2025-08-10,695990,11123395,1682276564962,11819385
2096714,680403297.2816589,2025-08-11,1126437,13097513,1912914146442,14223950
2281218,988121518.0766428,2025-08-12,880295,12136416,1802151435099,13016711
2441248,714420756.4646093,2025-08-13,546279,12086255,1703348898982,12632534
2269101,771596345.9821266,2025-08-14,1534428,12219790,1857082935583,13754218
2556946,726204470.7607212,2025-08-15,846813,10981672,1636405422209,11828485
1953862,562218866.9351629,2025-08-16,397216,9597254,1472481073953,9994470
2362911,536351759.7317513,2025-08-17,444389,10244197,1702190005766,10688586
2276531,573883922.4263792,2025-08-18,933548,12712723,1713470272802,13646271
2586634,555244524.3212534,2025-08-19,988707,12870418,1824688679386,13859125
2915169,746706347.2215316,2025-08-20,536080,12035329,1717217429579,12571409
2104080,772989030.1733494,2025-08-21,609825,10991490,1683757664787,11601315
2556140,775374024.4026977,2025-08-22,518648,11683033,1965299596096,12201681
2205399,737714103.900143,2025-08-23,391642,10494975,1672213947635,10886617
2073813,891338882.5322347,2025-08-24,423249,10399417,1658393488316,10822666
2267595,890480906.9008378,2025-08-25,656458,11419139,1707661941773,12075597
2314401,902303324.2826697,2025-08-26,627073,10936190,1647173380594,11563263
2503905,827143832.5554434,2025-08-27,607632,11272713,1672228498569,11880345
2494931,921759319.1132102,2025-08-28,562093,11432686,1691787954353,11994779
2272586,900795909.1246154,2025-08-29,721186,11374512,1715392942513,12095698
2227192,664184372.0806919,2025-08-30,438830,10275413,1506740034064,10714243
2215242,750143402.7162198,2025-08-31,428180,9998117,1451279902902,10426297
2511420,798026825.9752078,2025-09-01,847715,11463030,1708977353681,12310745
2307173,1006485744.9699194,2025-09-02,754869,11455391,1651597923517,12210260
2162021,767871382.0044729,2025-09-03,637460,11049692,1600378947427,11687152
2184245,729178460.8234067,2025-09-04,751180,12492269,1850276770576,13243449
2415576,675480786.0661929,2025-09-05,569093,11997231,1726286250775,12566324
2286133,667969749.092595,2025-09-06,457079,10984563,1601040455863,11441642
2132474,771211808.4723864,2025-09-07,559104,11208451,1623096706504,11767555
2292266,1166975440.9931235,2025-09-08,750953,12973135,1896478436393,13724088
2368945,890107408.6756316,2025-09-09,719256,12327486,1782386751139,13046742
2373051,904143143.9234332,2025-09-10,674945,12411499,1824986731157,13086444
2412080,1142515216.179708,2025-09-11,1327694,13215355,2126596778916,14543049
2351033,1021910872.1285588,2025-09-12,1142536,13651850,2093293243382,14794386
2366857,782235184.127077,2025-09-13,760629,13761345,2204682744526,14521974
2318657,928633219.5056086,2025-09-14,742739,12366747,1857553167092,13109486
2481834,990378730.9136168,2025-09-15,905201,13247575,2070473452572,14152776
2465211,1379202506.6728663,2025-09-16,1337176,13580662,2200163972933,14917838
2547927,1361389076.3081162,2025-09-17,1039302,13646882,2107242327196,14686184
2519373,1232253843.4039412,2025-09-18,1101061,13464525,2098661688177,14565586
2615277,1279799003.4683607,2025-09-19,1538464,14205008,2223475207055,15743472
2380941,1427275062.2500317,2025-09-20,990546,14012992,2325979379645,15003538
2441168,1835502337.7500255,2025-09-21,1111389,15124410,2607805075832,16235799
2623671,1854543774.407206,2025-09-22,1238065,15768855,2658958622297,17006920
2690103,1489854097.6428437,2025-09-23,1370040,15891244,2673240378165,17261284
2912479,2354520470.2083435,2025-09-24,1223808,15522264,2444271465647,16746072
2691693,1579676388.2559872,2025-09-25,2428579,15714713,2609839158437,18143292
2649085,1636023766.7581174,2025-09-26,1836395,15540457,2529587970428,17376852
2605942,1589041578.455536,2025-09-27,1133945,13937600,2207156050467,15071545
2492730,849319581.1283555,2025-09-28,834694,13022971,2078730080364,13857665
2405547,2144870269.506147,2025-09-29,1343746,14284622,2381446565478,15628368
2450743,879384710.4449081,2025-09-30,1431570,14882774,2521056916730,16314344
2148406,1208080602.9951277,2025-10-01,1210123,12993165,2214670511720,14203288
2334072,1262416814.2339334,2025-10-02,1114402,14424910,2474142733718,15539312
2319650,2170824283.6916103,2025-10-03,1691328,17093230,2991537888003,18784558
2077902,1416843506.911314,2025-10-04,1124344,15637859,2840352290168,16762203
2001587,1214205952.9568937,2025-10-05,1172428,14931806,2703701304599,16104234
2173262,2010856098.7663755,2025-10-06,2321343,17081582,3167072040534,19402925
2729730,2709554488.237527,2025-10-07,2261752,24041894,4379959041569,26303646
3001455,2625350872.7655883,2025-10-08,2391844,28916746,5233760440601,31308590
3019645,2436728609.8409257,2025-10-09,2051774,25435669,4727308923701,27487443
3086971,3358437776.1334376,2025-10-10,1870618,23385067,4260243732631,25255685
2727782,1672508815.2619119,2025-10-11,1681504,19924460,3410644750601,21605964
2564413,1562117429.4454298,2025-10-12,1713643,20711506,3489093851830,22425149
3469525,1576387131.6909673,2025-10-13,2034132,24775958,3977915428761,26810090
2876597,1654777782.2720022,2025-10-14,1657119,21503525,3564124217973,23160644
2838706,1512759211.1240542,2025-10-15,1676413,20612811,3540102603928,22289224
2777925,1220508964.2603016,2025-10-16,1778745,20253712,3328604116474,22032457
2732252,1652648317.3068597,2025-10-17,1871493,19910688,3440634713805,21782181
2656435,1336583404.5301673,2025-10-18,1473981,17475971,2877175557172,18949952
2516269,1103913826.4417062,2025-10-19,1519587,17320059,2924699368107,18839646
2583850,1316542146.722435,2025-10-20,1696922,18770375,3267438715530,20467297
2528591,1325936409.5661967,2025-10-21,1715688,18675165,3098599095073,20390853
2795757,1081985313.7151172,2025-10-22,1718435,19303709,3154622520712,21022144
3074769,1443138159.5105226,2025-10-23,1961083,20407171,3372265743309,22368254
2788965,1157488790.1718159,2025-10-24,2068960,18073776,2927481585475,20142736
2455540,828488419.5749242,2025-10-25,2261084,16040186,2639346258188,18301270
2383263,723996721.7066306,2025-10-26,1019921,15674418,2555197747041,16694339
2708238,1715755181.7136521,2025-10-27,1493146,18142831,3034482060175,19635977
2749480,931471882.6899145,2025-10-28,1452890,18561235,3033133181419,20014125
3032862,827430675.9258192,2025-10-29,1509350,19097227,2987468559287,20606577
2735152,882939419.1439611,2025-10-30,1818633,19155412,3037634429388,20974045
3058642,921385108.0510128,2025-10-31,1526416,18069794,2831671395742,19596210
2586986,591794556.8368741,2025-11-01,1361054,15901457,2561100335499,17262511
2410633,695988663.3608202,2025-11-02,1207903,16094757,2585902454760,17302660
2807970,1195274806.6469836,2025-11-03,1369152,18525842,2955167322692,19894994
3068973,878428187.5385689,2025-11-04,1489057,19915352,3083610032728,21404409
2656459,718492291.0012199,2025-11-05,1287871,17921496,2853295394054,19209367
2584039,1149564234.5742927,2025-11-06,1375952,16869439,2795994014889,18245391
2445637,1237337947.111446,2025-11-07,1406811,16510445,2731486883534,17917256
2348535,680120628.0976568,2025-11-08,1062725,14751304,2359579265679,15814029
2239826,632986509.270814,2025-11-09,1010081,14812224,2417518422121,15822305
2431184,684876097.8616456,2025-11-10,1141197,15453805,2484118941985,16595002
2420763,781751013.658331,2025-11-11,1089586,16047256,2580315279422,17136842
2395950,627076405.0923817,2025-11-12,1073916,16033664,2446596066498,17107580
2611519,671818596.3730516,2025-11-13,1809543,16927163,2709867284872,18736706
2666369,740742295.6204101,2025-11-14,1549124,16408453,2599972388991,17957577
2617320,581311464.3588198,2025-11-15,1218572,14330566,2186003513738,15549138
2634294,640327674.5990703,2025-11-16,1401704,15019322,2298272603467,16421026
2709298,625081666.0741783,2025-11-17,2798055,15314510,2344759652723,18112565
2536134,629141633.4687766,2025-11-18,1125278,14589777,2265769079311,15715055
2736137,614310620.5243168,2025-11-19,1203042,14442371,2253201216634,15645413
2538740,946099244.2217215,2025-11-20,1000893,14200915,2189291090236,15201808
2698726,785065231.1487409,2025-11-21,1216687,15895522,2458835900218,17112209
2484903,667149871.3677384,2025-11-22,897442,13585884,2097320494093,14483326
2710860,561629465.9673922,2025-11-23,768588,12998329,2032768510392,13766917
2546228,696150476.3508078,2025-11-24,961211,13955398,2206947628925,14916609
2659291,622505632.6574198,2025-11-25,944579,14248041,2233159048397,15192620
2642717,725138146.7119881,2025-11-26,964230,14014187,2166510729681,14978417
2767906,702791440.8955002,2025-11-27,902121,13638477,2118837157454,14540598
3089648,582396611.3800608,2025-11-28,793648,13690020,2051711002324,14483668
3096621,667127065.1284399,2025-11-29,777474,12901217,1923179771949,13678691
3087122,572930667.3890846,2025-11-30,801610,12723921,1887745800217,13525531
2989362,782831001.1914878,2025-12-01,1112946,14784211,2229709931105,15897157
2707185,695960804.8894767,2025-12-02,1018788,13539593,2077894512540,14558381
2766007,786345084.819728,2025-12-03,991915,14239557,2173892652623,15231472
2790397,690494809.0205379,2025-12-04,966460,13540159,2058529500656,14506619
2546684,835057324.7033885,2025-12-05,1062397,12741798,1966046284095,13804195
2437823,772797641.5258379,2025-12-06,1096471,12254125,1914951900644,13350596
2172135,839103364.871194,2025-12-07,1018364,12560628,1954109630826,13578992
2354324,810243973.3614812,2025-12-08,1104821,13424753,2093636475279,14529574
2727445,753690435.656133,2025-12-09,1044728,13977529,2192559069711,15022257
2809575,956361864.6704303,2025-12-10,1364869,14064852,2174650665479,15429721
2820472,765127709.8786482,2025-12-11,1271585,14117515,2231579499773,15389100
2399977,663705892.7166891,2025-12-12,995479,12954788,2036438353510,13950267
2341878,707774621.9310993,2025-12-13,830466,12037590,1912696043603,12868056
2401759,646433413.1783785,2025-12-14,767911,12421850,1918191418019,13189761
2166929,771075573.0372635,2025-12-15,715517,10330502,1630749561053,11046019
